"ID","Abteilung","Jahr","Aktenzeichen","Status","Titel"
"02-2008-118","02","2008","WD 2 - 118/08","AI","Zur Anwendbarkeit völkerrechtlicher Menschenrechtsverträge und humanitären Völkerrechts bei Auslandseinsätzen der Bundeswehr"
"02-2008-114","02","2008","WD 2 - 114/08","AI","Regelungen des russischen Staatsangehörigkeitsgesetzes zur Vergabe der russischen Staatsangehörigkeit an Einwohner ehemaliger Mitgliedstaaten der UdSSR"
"02-2008-112","02","2008","WD 2 - 112/08","AI","Zum aktuellen Konflikt um die georgischen Gebiete Südossetien und Abchasien unter besonderer Berücksichtigung der Frage von Menschenrechtsverletzungen"
"02-2008-111","02","2008","WD 2 - 111/08","AI","Zur Waffenstillstandsvereinbarung zwischen Russland und Georgien"
"02-2008-106","02","2008","WD 2 - 106/08","A","Völkerrechtliche Zurechenbarkeit von Menschenrechtsverletzungen beim Einsatz deutscher Soldaten im Rahmen von Friedenstruppen"
"02-2008-087","02","2008","WD 2 - 087/08","A","Zum Rechtsrahmen für die Stationierung ausländischer Truppen in Deutschland"
"02-2008-085","02","2008","WD 2 - 085/08","A","Völkerrechtliche Pflichten zur Beseitigung von Munitionsaltlasten in der Ausschließlichen Wirtschaftszone"
"02-2008-077","02","2008","WD 2 - 077/08","A","Der Beitrag der OECD zur Gestaltung der Globalisierung"
"02-2008-068","02","2008","WD 2 - 068/08","AI","Zu den Auswirkungen der Resolution 1816 (2008) des VN-Sicherheitsrats auf den völker- und verfassungsrechtlichen Rahmen der Bekämpfung von Piraterie"
"02-2008-067","02","2008","WD 2 - 067/08","A","Zu den Auswirkungen der Resolution 1816 (2008) des VN-Sicherheitsrats auf den völker- und verfassungsrechtlichen Rahmen der Bekämpfung von Piraterie"
"02-2008-057","02","2008","WD 2 - 057/08","A","Völkerrechtliche Rahmenbedingungen für Einsätze der Bundeswehr im Ausland"
"02-2008-048","02","2008","WD 2 - 048/08","A","Pilotverfahren beim Europäischen Gerichtshof für Menschenrechte"
"02-2008-037","02","2008","WD 2 - 037/08","AI","Zum Status von Tibet: Völkerrechtliche Grundlagen und die Haltung der Bundesregierungen"
"02-2008-035","02","2008","WD 2 - 035/08","A","Zu Auswirkungen der VN-Kinderrechtskonvention auf das deutsche Asyl- und Ausländerrecht"
"02-2008-018","02","2008","WD 2 - 018/08","AI","Die Menschenrechtslage in Kuba und die Haltung der internationalen Gemeinschaft"
"02-2008-017","02","2008","WD 2 - 017/08","A","Wasser und Frieden. Zur Rolle der Ressource Wasser in bestehenden Konflikten."
"02-2008-007","02","2008","WD 2 - 007/08","AI","Iran. Teherans hegemoniale und nukleare Interessen und die Haltung der internationalen Gemeinschaft"
"02-2008-006","02","2008","WD 2 - 006/08","A","Die Menschenrechtslage in Kuba und die Haltung der internationalen Gemeinschaft"
"02-2007-190","02","2007","WD 2 - 190/07","A","Verurteilungen wegen überlanger Gerichtsverfahren gegen die Bundesrepublik Deutschland vor dem Europäischen Gerichtshof für Menschenrechte"
"02-2007-189","02","2007","WD 2 - 189/07","A","Zur Rehabilitierung der durch die UdSSR administrativ verfolgten deutschen Staatsangehörigen"
"02-2007-184","02","2007","WD 2 - 184/07","A","Zum Status der Alandinseln, der „Deutschsprachigen Gemeinschaft“ in Belgien sowie Südtirols"
"02-2007-181","02","2007","WD 2 - 181/07","A","Auswirkung einer Unabhängigkeitserklärung des Kosovo auf dessen serbisch dominierten Norden (Ausarbeitung): Verfassungsrechtliche Anforderungen an die Anerkennung eines Drittstaates als Staat durch die Bundesrepublik Deutschland (Kurzinformation)"
"02-2007-170","02","2007","WD 2 - 170/07","AI","Zur Bildungssituation von Roma-Kindern in den europäischen Transformationsstaaten am Beispiel Rumäniens"
"02-2007-168","02","2007","WD 2 - 168/07","A","Zum künftigen Status des Kosovo"
"02-2007-164","02","2007","WD 2 - 164/07","A","Die Rolle der Weißbücher für die deutsche Sicherheitspolitik"
"02-2007-159","02","2007","WD 2 - 159/07","A","Zur Internationalen Konvention zum Schutz der Rechte aller Wanderarbeitnehmer und ihrer Familienangehörigen Teil 1: Vergleich mit früheren Instrumenten zum Schutz der Menschenrechte"
"02-2007-157","02","2007","WD 2 - 157/07","AI","Strategien zur Bekämpfung des internationalen Drogenhandels - Fortschritte, Widerstände und Alternative Entwicklung"
"02-2007-126","02","2007","WD 2 - 126/07","A","Zur Rolle von Sanitätsdiensten multinationaler Truppen im Rahmen von Friedensmission unter VN-Mandat"
"02-2007-121","02","2007","WD 2 - 121/07","A","Die deutsch-argentinischen Beziehungen"
"02-2007-120","02","2007","WD 2 - 120/07","AI","Das Engagement der VR China in Afrika (Info-Brief)"
"02-2007-118","02","2007","WD 2 - 118/07","A","Zur Umsetzung von Urteilen des Europäischen Gerichtshofes für Menschenrechte durch die Mitgliedstaaten"
"02-2007-111","02","2007","WD 2 - 111/07","AI","Raketenabwehr - technische Aspekte und naturwissenschaftlicher Hintergrund"
"02-2007-108","02","2007","WD 2 - 108/07","A","Rechtliche Fragen zu Auslandseinsätzen der Bundeswehr- Zum Einsatz deutscher bewaffneter Streitkräfte im Rahmen von ISAF und OEF - Teil 1 und Teil 2"
"02-2007-106","02","2007","WD 2 - 106/07","A","Zur Situation der Roma-Kinder in der Tschechischen Republik unter besonderer Berücksichtigung der Bildungssituation"
"02-2007-105","02","2007","WD 2 - 105/07","A","Zur Situation der Roma-Kinder in Rumänien unter besonderer Berücksichtigung der Bildungssituation"
"02-2007-104","02","2007","WD 2 - 104/07","A","Zur Situation der Roma-Kinder in Ungarn unter besonderer Berücksichtigung der Bildungssituation"
"02-2007-099","02","2007","WD 2 - 099/07","A","Szenarien zum künftigen Status des Kosovo"
"02-2007-086","02","2007","WD 2 - 086/07","A","Afrika-Strategien der VR China und der Europäischen Union im Vergleich"
"02-2007-077","02","2007","WD 2 - 077/07","A","Zum ILO-Übereinkommen Nr. 169 über eingeborene und in Stämmen lebende Völker in unabhängigen Ländern - Teil 1 Anwendbarkeit des Übereinkommens"
"02-2007-074","02","2007","WD 2 - 074/07","A","Zum Washingtoner Artenschutzabkommen (CITES)"
"02-2007-069","02","2007","WD 2 - 069/07","A","Informationspflichten nach dem Parlamentsbeteiligungsgesetz"
"02-2007-064","02","2007","WD 2 - 064/07","A","Zu den Bestimmungen des Versailler Vertrages und der Schlussakte des Wiener Kongresses hinsichtlich der Wasserstraße Elbe"
"02-2007-056","02","2007","WD 2 - 056/07","A","Einsätze der Vereinten Nationen"
"02-2007-052","02","2007","WD 2 - 052/07","A","Rechtliche Fragen zur Nutzung privater Militärfirmen durch die Bundeswehr als „Sponsored Reserve“"
"02-2007-049","02","2007","WD 2 - 049/07","A","Zum Konzept der präeruptiven Selbstverteidigung. Ausgewählte Stimmen aus der internationalen völkerrechtlichen Literatur"
"02-2007-045","02","2007","WD 2 - 045/07","A","Zum Verhältnis zwischen Armenien und Aserbaidschan: „Frozen Conflict“ oder Nachbarschaft mit Zukunftsperspektive?"
"02-2007-043","02","2007","WD 2 - 043/07","A","Zum aktuellen Stand des Reformprozesses der Vereinten Nationen 2006-2007"
"02-2007-040","02","2007","WD 2 - 040/07","A","Einzelfragen zur Budgethilfe in der Entwicklungspolitik"
"02-2007-039","02","2007","WD 2 - 039/07","A","Erklärungen und Vorbehalte der Bundesrepublik Deutschland zur Kinderrechtskonvention der Vereinten Nationen"
"02-2007-038","02","2007","WD 2 - 038/07","A","Der Europäische Gerichtshof für Menschenrechte"
"02-2007-035","02","2007","WD 2 - 035/07","A","Die Nationale Sicherheitsstrategie der USA aus den Jahren 2002 und 2006: Teil1 - Das Konzept der „preemptive self-defense“ im Spiegel des Völkerrechts Teil 2 - Auswirkungen der US-Strategie auf die NATO"
"02-2007-034","02","2007","WD 2 - 034/07","A","Das Verhältnis von Staat und Religion im Staatsverständnis Israels"
"02-2007-031","02","2007","WD 2 - 031/07","A","Die Budgethilfe als ein Finanzierungsinstrument der Entwicklungspolitik"
"02-2007-029","02","2007","WD 2 - 029/07","A","Entstehung und Entwicklung des Genozids in Ruanda 1994 unter besonderer Berücksichtigung der Rolle der internationalen Gemeinschaft vor dem Hintergrund der Nicht-Intervention"
"02-2007-022","02","2007","WD 2 - 022/07","A","Informationen zu dem in den USA eingefrorenen kubanischen Auslandsvermögen"
"02-2007-020","02","2007","WD 2 - 020/07","AI","GASP, ESVP und ihre Instrumente - Ein Überblick (Aktualisierung)"
"02-2007-016","02","2007","WD 2 - 016/07","A","Voraussetzungen einer Verfolgung von Straftaten in Deutschland stationierter Angehöriger der OS-amerikanischen Streitkräfte"
"02-2007-014","02","2007","WD 2 - 014/07","A","Völkerrechtliche und verfassungsrechtliche Fragen zum ISAF-Einsatz in Afghanistan"
"02-2007-011","02","2007","WD 2 - 011/07","A","Die deutsch-portugiesischen Beziehungen unter Berücksichtigung des gemeinsamen Programms der deutschen, portugiesischen und slowenischen EU-Ratspräsidentschaften"
"02-2007-010","02","2007","WD 2 - 010/07","A","Ausgewählte Instrumente zur Implementation von Sozialstandards auf internationaler Ebene"
"02-2007-005","02","2007","WD 2 - 005/07","A","Abgrenzung Internationale Organisationen und Nichtregierungsorganisationen"
"02-2007-003","02","2007","WD 2 - 003/07","A","Das israelische Staatsverständnis und die arabische Bevölkerung Israels"
"02-2007-001","02","2007","WD 2 - 001/07","A","Der Monitoring-Ausschuss der Parlamentarischen Versammlung des Europarates"
"02-2006-240","02","2006","WD 2 - 240/06","A","Völkerrechtliche und verfassungsrechtliche Fragen zum ISAF-Einsatz in Afghanistan"
"02-2006-239","02","2006","WD 2 - 239/06","A","Völkerrechtliche Fragen zum Potsdamer Abkommen von 1945"
"02-2006-238","02","2006","WD 2 - 238/06","A","Der politische Einfluss von Entwicklungsländern in internationalen Organisationen"
"02-2006-236","02","2006","WD 2 - 236/06","A","Der völkerrechtliche Status der Republik Zypern"
"02-2006-234","02","2006","WD 2 - 234/06","A","Institutionalisierung politikfeldübergreifender und integrierter Sicherheitspolitik Theoretische Ansätze und vorhandene Strukturen"
"02-2006-233","02","2006","WD 2 - 233/06","A","Regionale Integration im Rahmen der Süd-Süd-Kooperation am Beispiel Afrikas"
"02-2006-231","02","2006","WD 2 - 231/06","AI","Der Demokratisierungsprozess in Kirgistan unter besonderer Berücksichtigung der Menschenrechte"
"02-2006-227","02","2006","WD 2 - 227/06","A","Die türkischen Migranten in Deutschland und die deutsche Außenpolitik- unter besonderer Berücksichtigung der deutsch-türkischen Beziehungen"
"02-2006-219","02","2006","WD 2 - 219/06","A","Der rechtliche Status palästinensischer Flüchtlinge"
"02-2006-217","02","2006","WD 2 - 217/06","A","Die politischen Beziehungen zwischen Syrien, Iran und Libanon"
"02-2006-215","02","2006","WD 2 - 215/06","A","Initiativen der OSZE zur Bekämpfung des Antisemitismus"
"02-2006-211","02","2006","WD 2 - 211/06","A","Die Auslegung der Religionsfreiheit in der Allgemeinen Erklärung der Menschenrechte und im Internationalen Pakt über bürgerliche und politische Rechte"
"02-2006-209","02","2006","WD 2 - 209/06","A","Die Entwicklung des Westsahara-Konfliktes"
"02-2006-205","02","2006","WD 2 - 205/06","A","Strategien zur wirtschaftlichen Entwicklung Afrikas und deren Rolle bei der Erreichung der MDG"
"02-2006-200","02","2006","WD 2 - 200/06","AI","Der Bürgerkrieg in Sri Lanka"
"02-2006-199","02","2006","WD 2 - 199/06","A","Nationale Organisationsformen der Entwicklungszusammenarbeit anhand ausgewählter Beispiele"
"02-2006-195","02","2006","WD 2 - 195/06","A","Völkerrechtliche Voraussetzungen für die Anwendbarkeit des UNESCO-Kulturgüterabkommens von 1970 in der Bundesrepublik Deutschland"
"02-2006-193","02","2006","WD 2 - 193/06","A","Souveränitätsprinzip und Menschenrechte"
"02-2006-191","02","2006","WD 2 - 191/06","A","Das Konzept der menschlichen Sicherheit"
"02-2006-186","02","2006","WD 2 - 186/06","AI","Der Darfur-Konflikt - Genese und Verlauf"
"02-2006-184","02","2006","WD 2 - 184/06","A","Die Beziehungen Deutschlands zu Nordkorea seit Mitte der neunziger Jahre"
"02-2006-183","02","2006","WD 2 - 183/06","A","Stand der Erreichung der Millennium Development Goals (MDG)"
"02-2006-182","02","2006","WD 2 - 182/06","A","Die Haltung der deutschen Bundesregierung zum rechtlichen Status Tibets"
"02-2006-181","02","2006","WD 2 - 181/06","A","Gender Mainstreaming, Frauen und Globalisierung"
"02-2006-180","02","2006","WD 2 - 180/06","A","Die Bindungswirkung völkerrechtlicher Verträge für Kommunen und Länder"
"02-2006-178","02","2006","WD 2 - 178/06","A","Konfliktprävention und Menschenrechte im Hinblick auf die Arbeit von Menschenrechtsorganisationen"
"02-2006-176","02","2006","WD 2 - 176/06","A","Der Libanon-Krieg im Sommer 2006. Verlauf und Kriegsschäden."
"02-2006-175","02","2006","WD 2 - 175/06","AI","GASP, ESVP und ihre Instrumente - Ein Überblick"
"02-2006-170","02","2006","WD 2 - 170/06","A","Einzelaspekte zu Reformbestrebungen im Völkerrecht"
"02-2006-165","02","2006","WD 2 - 165/06","A","Völkerrechtliche Aspekte des Einsatzes der Bundeswehr im Libanon"
"02-2006-162","02","2006","WD 2 - 162/06","A","Regionale Menschenrechtsabkommen. Parallelen und Unterschiede zur Allgemeinen Erklärung der Menschenrechte von 1948."
"02-2006-161","02","2006","WD 2 - 161/06","A","Das Römische Statut des Internationalen Strafgerichtshofs und das Völkerstrafgesetzbuch"
"02-2006-160","02","2006","WD 2 - 160/06","A","Die UN-Kinderrechtskonvention und ihre Bindungswirkung in der deutschen Rechtsordnung"
"02-2006-159","02","2006","WD 2 - 159/06","A","Die politische und soziale Situation sowie die Lage der Menschenrechte in Usbekistan und Turkmenistan"
"02-2006-158","02","2006","WD 2 - 158/06","A","Freund oder Feind? Die Positionen der beiden Inselvolksgruppen zum Zypernkonflikt und die Auswirkungen des Konflikts auf die Beziehungen der Türkei zur Europäischen Union"
"02-2006-156","02","2006","WD 2 - 156/06","A","Beratungsleistungen deutscher Akteure im Bereich Demokratieförderung"
"02-2006-149","02","2006","WD 2 - 149/06","A","Das völkerrechtliche Flussregime"
"02-2006-142","02","2006","WD 2 - 142/06","A","Deutsche Entwicklungszusammenarbeit Deutschlands mit Lateinamerika 1985 - 2005"
"02-2006-140","02","2006","WD 2 - 140/06","A","Die Zusammenarbeit von Staaten mit privaten Sicherheits- und Militärfirmen"
"02-2006-136","02","2006","WD 2 - 136/06","A","Der Schutz ziviler Objekte durch das humanitäre Völkerrecht"
"02-2006-135","02","2006","WD 2 - 135/06","A","Der Pachtvertrag zwischen Kuba und den USA über Guantanamo"
"02-2006-133","02","2006","WD 2 - 133/06","A","Der Nahostkonflikt Geschichte und aktuelle Situation"
"02-2006-127","02","2006","WD 2 - 127/06","A","Entwicklungspolitische Leitlinien der Bundestagsfraktionen 1985 bis 2005"
"02-2006-123","02","2006","WD 2 - 123/06","A","Entschuldung als entwicklungspolitisches Handlungsinstrument"
"02-2006-122","02","2006","WD 2 - 122/06","A","Der politische und völkerrechtliche Dissens zwischen den USA und Europa über die Behandlung von Gefangenen und seine Auswirkungen auf die transatlantische Beziehungen"
"02-2006-120","02","2006","WD 2 - 120/06","A","Die japanisch-amerikanischen Verteidigungsabkommen"
"02-2006-119","02","2006","WD 2 - 119/06","A","Ölvorkommen im Sudan"
"02-2006-118","02","2006","WD 2 - 118/06","A","Zur Frage der Wehrpflicht in türkischer bzw. deutsch-türkischer Staatsangehöriger"
"02-2006-117","02","2006","WD 2 - 117/06","A","Deutsch-tschechische Kooperation in deutschen und tschechischen Organisationen"
"02-2006-115","02","2006","WD 2 - 115/06","AI","Der Darfur-Konflikt - Genese und Verlauf"
"02-2006-114","02","2006","WD 2 - 114/06","AI","Ressourcensicherung als eine Triebkraft der neuen chinesischen Außenpolitik (dargestellt am Beispiel Afrikas, mit Schwerpunkt Sudan)"
"02-2006-113","02","2006","WD 2 - 113/06","AI","Der Konflikt in der sudanesischen Region Darfur"
"02-2006-110","02","2006","WD 2 - 110/06","A","Vorgaben des Grundgesetzes der Bundesrepublik Deutschland zu völkerrechtlichen Verträgen"
"02-2006-108","02","2006","WD 2 - 108/06","A","Überleitungsvertrag und „Feindstaatenklauseln“ im Lichte der völkerrechtlichen Souveränität der Bundesrepublik Deutschland"
"02-2006-104","02","2006","WD 2 - 104/06","A","Auswirkungen der Globalisierung auf die Situation der Frauen in Entwicklungs- und Schwellenländern. Maßnahmen und Projekte im Rahmen des Gender Mainstreaming"
"02-2006-100","02","2006","WD 2 - 100/06","A","Rechtsstatus und sozial-kulturelle Förderung der deutschen Minderheit in Russland"
"02-2006-099","02","2006","WD 2 - 099/06","AI","Das iranische Atomprogramm: Zivile und militärische Nutzungspotenziale"
"02-2006-094","02","2006","WD 2 - 094/06","A","Der völkerrechtliche Status der „Türkischen Republik Nordzypern“"
"02-2006-086","02","2006","WD 2 - 086/06","A","Der südamerikanische Wirtschaftsverbund MERCOSUR und seine Zusammenarbeit mit der EU"
"02-2006-080","02","2006","WD 2 - 080/06","A","Regelungen und Umsetzung des Atomwaffensperrvertrages"
"02-2006-079","02","2006","WD 2 - 079/06","A","Souveränitätsrechte Großbritanniens auf Zypern"
"02-2006-077","02","2006","WD 2 - 077/06","A","Internationale Organisationen und die Durchsetzung völkerrechtlicher Verpflichtungen"
"02-2006-076","02","2006","WD 2 - 076/06","A","Hilfsmaßnahmen für Kindersoldaten durch öffentliche Institutionen und Nichtregierungsorganisationen in Deutschland"
"02-2006-073","02","2006","WD 2 - 073/06","A","Aktueller Planungsstand und rechtliche Rahmenbedingungen des EU-Battlegroup-Konzepts"
"02-2006-061","02","2006","WD 2 - 061/06","A","Einzelfragen zum 7. und 8. Europäischen Entwicklungsfonds (EEF)"
"02-2006-056","02","2006","WD 2 - 056/06","A","Völkerrechtliche Aspekte sogenannte „frozen conflicts“ (wie Kosovo, Kaukasus, Transnistrien, Taiwan)"
"02-2006-051","02","2006","WD 2 - 051/06","A","Übersicht über die Situation der Menschenrechte in Uganda und im Sudan"
